SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-17-2018,Condo/Co-op,350 W 4th #301,Boston,MA,02127,575000,2,1.0,South Boston,789,,1899,80,729,297,Sold,,,http://www.redfin.com/MA/Boston/350-W-4th-St-02127/unit-301/home/9184389,MLS PIN,72298115,N,Y,42.3376352,-71.0504533
PAST SALE,May-24-2018,Condo/Co-op,340 W Third St #3,Boston,MA,02127,520150,1,1.0,South Boston,580,580,1880,73,897,135,Sold,,,http://www.redfin.com/MA/Boston/340-W-3rd-St-02127/unit-3/home/9323859,MLS PIN,72303016,N,Y,42.3365488,-71.0449421
PAST SALE,July-16-2018,Condo/Co-op,39 A St #18,Boston,MA,02127,889000,2,2.0,South Boston,892,,2018,20,997,271,Sold,,,http://www.redfin.com/MA/Boston/39-A-St-02127/unit-18/home/143897180,MLS PIN,72233547,N,Y,42.3413215,-71.0561042
PAST SALE,July-16-2018,Condo/Co-op,39 A St #13,Boston,MA,02127,1000000,2,2.0,South Boston,1075,,2018,20,930,317,Sold,,,http://www.redfin.com/MA/Boston/39-A-St-02127/unit-13/home/145668318,MLS PIN,72328846,N,Y,42.3413218,-71.0559953
PAST SALE,July-18-2018,Condo/Co-op,320 W 2nd St #305,Boston,MA,02127,770000,2,1.0,South Boston,984,984,1920,18,783,544,Sold,,,http://www.redfin.com/MA/Boston/320-W-2nd-St-02127/unit-305/home/39866439,MLS PIN,72326796,N,Y,42.3389923,-71.0473329
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #221,Boston,MA,02127,775000,1,1.0,South Boston,870,,2017,18,891,417,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-221/home/109474369,MLS PIN,72087248,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #517,Boston,MA,02127,1025000,2,2.0,South Boston,1017,,2018,18,1008,580,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-517/home/143816679,MLS PIN,72229026,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #523,Boston,MA,02127,1450000,2,2.0,South Boston,1543,,2018,18,940,803,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-523/home/145912044,MLS PIN,72337581,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #420,Boston,MA,02127,740000,1,1.0,South Boston,774,,2018,18,956,419,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-420/home/146199103,MLS PIN,72358866,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #514,Boston,MA,02127,945000,1,1.0,South Boston,959,,2018,18,985,534,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-514/home/130812628,MLS PIN,72268083,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #501,Boston,MA,02127,775000,1,1.0,South Boston,746,,2018,18,1039,436,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-501/home/113583775,MLS PIN,72136016,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #504,Boston,MA,02127,760000,1,1.0,South Boston,774,,2018,18,982,428,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-504/home/113782607,MLS PIN,72151854,N,Y,42.3422805,-71.0542439
PAST SALE,July-17-2018,Condo/Co-op,45 W THIRD St #407,Boston,MA,02127,899000,2,2.0,South Boston,937,,2017,19,959,499,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-407/home/109321542,MLS PIN,72084133,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #324,Boston,MA,02127,1025000,2,2.0,South Boston,1092,,2018,18,939,588,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-324/home/144285227,MLS PIN,72282452,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #419,Boston,MA,02127,1200000,3,2.0,South Boston,1206,,2017,18,995,689,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-419/home/109493616,MLS PIN,72089406,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #422,Boston,MA,02127,1230000,2,2.0,South Boston,1339,,2018,18,919,706,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-422/home/113610535,MLS PIN,72289868,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #510,Boston,MA,02127,1220000,2,2.0,South Boston,1250,,2018,18,976,700,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-510/home/113652544,MLS PIN,72229733,N,Y,42.3422805,-71.0542439
PAST SALE,July-18-2018,Condo/Co-op,45 W THIRD St #508,Boston,MA,02127,1175000,3,2.0,South Boston,1210,,2018,18,971,675,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-508/home/130812676,MLS PIN,72188695,N,Y,42.3422805,-71.0542439
PAST SALE,June-28-2018,Condo/Co-op,85 F St #2,Boston,MA,02127,780100,2,2.0,South Boston,1601,1601,1880,38,487,198,Sold,,,http://www.redfin.com/MA/Boston/85-F-St-02127/unit-2/home/9309547,MLS PIN,72310130,N,Y,42.3353159,-71.0492989
PAST SALE,,Condo/Co-op,39 H St #1,Boston,MA,02127,577500,2,1.5,,1018,,1890,,567,,,,,http://www.redfin.com/MA/Boston/39-H-St-02127/unit-1/home/9185975,,,N,Y,42.3366336,-71.0418613
PAST SALE,,Condo/Co-op,312 W 3rd St,Boston,MA,02127,750000,2,2.0,,1230,,2003,,610,,,,,http://www.redfin.com/MA/Boston/312-W-3rd-St-02127/home/9328166,,,N,Y,42.3370288,-71.0456308
PAST SALE,June-1-2018,Condo/Co-op,290 E St #3,Boston,MA,02127,525000,1,1.0,Boston,666,666,1920,65,788,278,Sold,,,http://www.redfin.com/MA/Boston/290-E-St-02127/unit-3/home/9327917,MLS PIN,72306895,N,Y,42.3369886,-71.0504932
PAST SALE,July-23-2018,Condo/Co-op,45 W THIRD St #202,Boston,MA,02127,850000,1,1.0,South Boston,910,,2018,13,934,479,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-202/home/109474348,MLS PIN,72254097,N,Y,42.3422805,-71.0542439
PAST SALE,July-23-2018,Condo/Co-op,45 W THIRD St #405,Boston,MA,02127,620000,1,1.0,South Boston,658,,2018,13,942,350,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-405/home/146178971,MLS PIN,72357732,N,Y,42.3422805,-71.0542439
PAST SALE,July-23-2018,Condo/Co-op,45 W THIRD St #421,Boston,MA,02127,630000,1,1.0,South Boston,629,,2018,13,1002,353,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-421/home/113375702,MLS PIN,72127370,N,Y,42.3422805,-71.0542439
PAST SALE,July-23-2018,Condo/Co-op,45 W THIRD St #512,Boston,MA,02127,1350000,2,2.0,South Boston,1406,,2018,13,960,758,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-512/home/144309861,MLS PIN,72275863,N,Y,42.3422805,-71.0542439
PAST SALE,July-27-2018,Condo/Co-op,45 W THIRD St #327,Boston,MA,02127,1075000,2,2.0,South Boston,1134,,2018,9,948,617,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-327/home/144628913,MLS PIN,72337582,N,Y,42.3422805,-71.0542439
PAST SALE,July-27-2018,Townhouse,409 E First #409,Boston,MA,02127,1200000,3,2.0,South Boston,1581,999,2012,9,759,398,Sold,,,http://www.redfin.com/MA/Boston/409-E-1st-St-02127/unit-409/home/113234585,MLS PIN,72319072,N,Y,42.337815,-71.043677
PAST SALE,July-27-2018,Condo/Co-op,45 W THIRD St #426,Boston,MA,02127,1100000,2,2.0,South Boston,1134,,2018,9,970,632,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-426/home/113558402,MLS PIN,72135837,N,Y,42.3422805,-71.0542439
PAST SALE,July-27-2018,Condo/Co-op,45 W THIRD St #409,Boston,MA,02127,1125000,2,2.0,South Boston,1173,,2018,9,959,640,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-409/home/113709399,MLS PIN,72323192,N,Y,42.3422805,-71.0542439
PAST SALE,July-27-2018,Condo/Co-op,45 W THIRD St #319,Boston,MA,02127,725000,1,1.0,South Boston,774,,2018,9,937,410,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-319/home/113220872,MLS PIN,72125122,N,Y,42.3422805,-71.0542439
PAST SALE,July-30-2018,Condo/Co-op,161 W 6th St Unit D,Boston,MA,02127,585000,2,1.0,South Boston,915,,1990,6,639,397,Sold,,,http://www.redfin.com/MA/Boston/161-W-6th-St-02127/unit-D/home/145869745,MLS PIN,72328011,N,Y,42.3361646,-71.0523083
PAST SALE,July-30-2018,Condo/Co-op,45 W THIRD St #518,Boston,MA,02127,760000,1,1.0,South Boston,774,,2018,6,982,427,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-518/home/146005092,MLS PIN,72342221,N,Y,42.3422805,-71.0542439
PAST SALE,August-1-2018,Single Family Residential,313 Silver St,Boston,MA,02127,765000,2,1.5,South Boston,1956,1442,1890,4,391,,Sold,,,http://www.redfin.com/MA/Boston/313-Silver-St-02127/home/9194877,MLS PIN,72310949,N,Y,42.3355594,-71.0468866
PAST SALE,August-1-2018,Condo/Co-op,313 Silver St #1,Boston,MA,02127,765000,2,1.5,South Boston,1956,1442,1890,4,391,,Sold,,,http://www.redfin.com/MA/Boston/313-Silver-St-02127/unit-1/home/145500643,MLS PIN,72314969,N,Y,42.3355594,-71.0468866
PAST SALE,August-1-2018,Condo/Co-op,45 W THIRD St #213,Boston,MA,02127,1150000,2,2.0,South Boston,1245,,2018,4,924,660,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-213/home/113782673,MLS PIN,72357727,N,Y,42.3422805,-71.0542439
PAST SALE,August-1-2018,Condo/Co-op,412 E Third #1,Boston,MA,02127,549000,2,1.5,South Boston,721,721,1900,4,761,105,Sold,,,http://www.redfin.com/MA/Boston/412-E-3rd-St-02127/unit-1/home/18982543,MLS PIN,72337179,N,Y,42.3364839,-71.043627
PAST SALE,June-14-2018,Condo/Co-op,372 Athens St #1,Boston,MA,02127,442000,1,1.0,South Boston,537,781,1988,52,823,138,Sold,,,http://www.redfin.com/MA/Boston/372-Athens-St-02127/unit-1/home/18982668,MLS PIN,72315387,N,Y,42.3365186,-71.0459812
PAST SALE,July-30-2018,Condo/Co-op,279 Athens #1,Boston,MA,02127,605000,3,1.0,South Boston,1238,,1910,6,489,210,Sold,,,http://www.redfin.com/MA/Boston/279-Athens-St-02127/unit-1/home/9184293,MLS PIN,72329171,N,Y,42.3384459,-71.0493088
PAST SALE,July-31-2018,Multi-Family (2-4 Unit),85-87 A St,Boston,MA,02127,1275000,2,2.0,South Boston,1296,1185,1920,5,984,,Sold,,,http://www.redfin.com/MA/Boston/85-A-St-02127/home/9196546,MLS PIN,72306840,N,Y,42.3424041,-71.054605
PAST SALE,August-2-2018,Condo/Co-op,39 A #2,Boston,MA,02127,899000,2,2.0,South Boston,1025,,2018,3,877,299,Sold,,,http://www.redfin.com/MA/Boston/39-A-St-02127/unit-2/home/144106494,MLS PIN,72349987,N,Y,42.3413218,-71.0559953
PAST SALE,July-18-2018,Condo/Co-op,471 E 3rd St #2,Boston,MA,02127,878000,2,2.0,South Boston,1084,1368,2010,18,810,180,Sold,,,http://www.redfin.com/MA/Boston/471-E-3rd-St-02127/unit-2/home/18501439,MLS PIN,72342932,N,Y,42.3362422,-71.0410331
PAST SALE,August-3-2018,Townhouse,257 W 3rd #2,Boston,MA,02127,1250000,3,2.5,Boston,1988,,2007,2,629,250,Sold,,,http://www.redfin.com/MA/Boston/257-W-3rd-St-02127/unit-2/home/12416547,MLS PIN,72341782,N,Y,42.3382204,-71.0482354
PAST SALE,June-15-2018,Condo/Co-op,529 E Broadway #6,Boston,MA,02127,442000,1,1.0,South Boston,495,495,1910,51,893,253,Sold,,,http://www.redfin.com/MA/Boston/529-E-Broadway-02127/unit-6/home/9185625,MLS PIN,72326415,N,Y,42.3350357,-71.0430818
PAST SALE,August-3-2018,Condo/Co-op,45 W THIRD St #305,Boston,MA,02127,601000,1,1.0,South Boston,658,,2018,2,913,350,Sold,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-305/home/109315801,MLS PIN,72357729,N,Y,42.3422805,-71.0542439
PAST SALE,,Multi-Family (5+ Unit),560 E Broadway,Boston,MA,02127,1515000,,,,2088,1248,1899,,726,,,,,http://www.redfin.com/MA/Boston/560-E-Broadway-02127/home/9306950,,,N,Y,42.3356933,-71.0418606
PAST SALE,July-2-2018,Condo/Co-op,9 W Broadway #405,Boston,MA,02127,1150000,2,2.0,South Boston,1285,1285,1906,34,895,748,Sold,,,http://www.redfin.com/MA/Boston/9-W-Broadway-02127/unit-405/home/9317657,MLS PIN,72328021,N,Y,42.3423405,-71.0578677
PAST SALE,July-2-2018,Condo/Co-op,428 W Second St #2,Boston,MA,02127,561500,2,2.0,Boston,630,630,1905,34,891,164,Sold,,,http://www.redfin.com/MA/Boston/428-W-2nd-St-02127/unit-2/home/12431200,MLS PIN,72315024,N,Y,42.3372333,-71.0444864
PAST SALE,,Multi-Family (5+ Unit),23 Breed St,Boston,MA,02128,950000,7,4.0,,2898,2970,1907,,328,,,,,http://www.redfin.com/MA/Boston/23-Breed-St-02128/home/9114516,,,N,Y,42.3880072,-71.0063637
PAST SALE,,Condo/Co-op,75 Waldemar Ave Apt 102,Boston,MA,02128,289000,1,1.0,,578,,1970,,500,,,,,http://www.redfin.com/MA/Boston/75-Waldemar-Ave-02128/unit-102/home/21718191,,,N,Y,42.3917463,-71.0013488
PAST SALE,June-22-2018,Single Family Residential,74 Leyden St,Boston,MA,02128,410000,3,1.0,Orient Heights,1600,1855,1910,44,256,,Sold,,,http://www.redfin.com/MA/Boston/74-Leyden-St-02128/home/9109347,MLS PIN,72313984,N,Y,42.3897788,-71.0094515
PAST SALE,June-21-2018,Condo/Co-op,49 Leyden St #2,Boston,MA,02128,610000,2,2.0,East Boston,1103,,2018,45,553,250,Sold,,,http://www.redfin.com/MA/Boston/49-Leyden-St-02128/unit-2/home/145080475,MLS PIN,72289989,N,Y,42.389981,-71.0105775
PAST SALE,,Condo/Co-op,83 Cambridge St #3,Boston,MA,02129,480000,1,1.0,,678,,1875,,708,,,,,http://www.redfin.com/MA/Boston/83-Cambridge-St-02129/unit-3/home/9048443,,,N,Y,42.3829613,-71.0777538
PAST SALE,July-13-2018,Condo/Co-op,445 Main St #2,Boston,MA,02129,551000,1,1.0,Charlestown,527,,1875,23,1046,200,Sold,,,http://www.redfin.com/MA/Boston/445-Main-St-02129/unit-2/home/28571375,MLS PIN,72343612,N,Y,42.3818886,-71.0710909
PAST SALE,,Condo/Co-op,145 Bennington St Apt 109,Revere,MA,02151,171000,1,1.0,,640,,2007,,267,,,,,http://www.redfin.com/MA/Revere/145-Bennington-St-02151/unit-109/home/18960892,,,N,Y,42.3942029,-70.9940701
PAST SALE,,Multi-Family (2-4 Unit),163 Eliot St,Milton,MA,02186,600000,6,3.0,,3684,7279,1878,,163,,,,,http://www.redfin.com/MA/Milton/163-Eliot-St-02186/home/8912655,,,N,Y,42.2694778,-71.0755654
PAST SALE,May-9-2018,Single Family Residential,105 Westmoor Rd,Boston,MA,02132,532000,3,1.5,West Roxbury,1380,6514,1960,88,386,,Sold,,,http://www.redfin.com/MA/West-Roxbury/105-Westmoor-Rd-02132/home/9219557,MLS PIN,72293879,N,Y,42.2615069,-71.152348
PAST SALE,,Other,1391 Hyde Park Ave Ste D,Hyde Park,MA,02136,497500,,,,2128,2128,1950,,234,,,,,http://www.redfin.com/MA/Hyde-Park/1391-Hyde-Park-Ave-02136/unit-D/home/11739733,,,N,Y,42.2511409,-71.126028
PAST SALE,May-15-2018,Multi-Family (2-4 Unit),6 Pine St,Boston,MA,02136,915000,7,4.0,Hyde Park,4476,5846,1884,82,204,,Sold,,,http://www.redfin.com/MA/Hyde-Park/6-Pine-St-02136/home/11835673,MLS PIN,72298865,N,Y,42.2533893,-71.1225472
PAST SALE,May-31-2018,Single Family Residential,40 Child St,Boston,MA,02136,520000,3,1.5,Hyde Park,1700,4275,1959,66,306,,Sold,,,http://www.redfin.com/MA/Hyde-Park/40-Child-St-02136/home/9129190,MLS PIN,72310369,N,Y,42.2583071,-71.1278391
PAST SALE,May-25-2018,Single Family Residential,2 Daniel Ct,Boston,MA,02136,499900,5,2.0,Hyde Park,1981,6283,1956,72,252,,Sold,,,http://www.redfin.com/MA/Hyde-Park/2-Daniel-Ct-02136/home/9132916,MLS PIN,72288937,N,Y,42.2526867,-71.1411614
PAST SALE,June-15-2018,Multi-Family (2-4 Unit),93 ARLINGTON St,Boston,MA,02136,415000,4,2.0,Boston,2026,4720,1870,51,205,,Sold,,,http://www.redfin.com/MA/Hyde-Park/93-Arlington-St-02136/home/9126416,MLS PIN,72194295,N,Y,42.2621406,-71.1191121
PAST SALE,June-11-2018,Single Family Residential,750 Beechmont St,Boston,MA,02136,460000,3,1.5,Hyde Park,1440,5031,1960,55,319,,Sold,,,http://www.redfin.com/MA/Hyde-Park/750-Beechmont-St-02136/home/9123296,MLS PIN,72310794,N,Y,42.2683937,-71.1263537
PAST SALE,June-15-2018,Single Family Residential,78 Davison St,Boston,MA,02136,460000,3,2.0,Hyde Park,1214,3355,1880,51,379,,Sold,,,http://www.redfin.com/MA/Hyde-Park/78-Davison-St-02136/home/9127610,MLS PIN,72302322,N,Y,42.2580411,-71.1175338
PAST SALE,,Single Family Residential,11 Harmon St,Mattapan,MA,02126,370000,4,2.5,,2194,8000,1935,,169,,,,,http://www.redfin.com/MA/Mattapan/11-Harmon-St-02126/home/9160402,,,N,Y,42.270223,-71.1019361
PAST SALE,June-15-2018,Single Family Residential,332 Eliot St,Milton,MA,02186,773000,4,3.0,Columbines,2130,7511,1927,51,363,,Sold,,,http://www.redfin.com/MA/Milton/332-Eliot-St-02186/home/8913252,MLS PIN,72318062,N,Y,42.2669488,-71.0829487
PAST SALE,,Multi-Family (2-4 Unit),88 Brush Hill Rd,Milton,MA,02186,600000,5,3.0,,2744,4628,1923,,219,,,,,http://www.redfin.com/MA/Milton/88-Brush-Hill-Rd-02186/home/8898352,,,N,Y,42.2623934,-71.0970152
PAST SALE,,Condo/Co-op,623 Cummins Hwy,Boston,MA,02126,142000,2,1.0,,648,,1950,,219,,,,,http://www.redfin.com/MA/Boston/623-Cummins-Hwy-02126/home/12431329,,,N,Y,42.271665,-71.107013
PAST SALE,June-18-2018,Single Family Residential,52 Bradlee St,Boston,MA,02136,465000,3,2.0,Hyde Park,1600,12480,1935,48,291,,Sold,,,http://www.redfin.com/MA/Hyde-Park/52-Bradlee-St-02136/home/9123953,MLS PIN,72272077,N,Y,42.2686492,-71.1169303
PAST SALE,,Multi-Family (5+ Unit),22 Rexford St,Boston,MA,02126,965000,,,,7596,8288,1920,,127,,,,,http://www.redfin.com/MA/Boston/22-Rexford-St-02126/home/9158491,,,N,Y,42.2707063,-71.0942456
PAST SALE,June-11-2018,Condo/Co-op,4873 Washington st west Roxbury #2,Boston,MA,02132,354900,2,1.5,Boston,1070,,1987,55,332,301,Sold,,,http://www.redfin.com/MA/Boston/4873-Washington-St-02132/unit-2/home/9200379,MLS PIN,72301454,N,Y,42.2703611,-71.1473888
PAST SALE,,Single Family Residential,155 Woodhaven St,Boston,MA,02126,450000,3,1.5,,1346,6910,1935,,334,,,,,http://www.redfin.com/MA/Boston/155-Woodhaven-St-02126/home/9122982,,,N,Y,42.268722,-71.111377
PAST SALE,July-5-2018,Multi-Family (2-4 Unit),23-25 Osceola St,Boston,MA,02136,515000,5,2.0,Hyde Park,2208,4979,1924,31,233,,Sold,,,http://www.redfin.com/MA/Boston/23-25-Osceola-St-02126/home/9164579,MLS PIN,72310920,N,Y,42.262419,-71.1030678
PAST SALE,June-29-2018,Single Family Residential,4 Blueview Rd,Boston,MA,02132,560000,3,1.0,West Roxbury,1008,6713,1965,37,556,,Sold,,,http://www.redfin.com/MA/Boston/4-Blueview-Rd-02132/home/9222162,MLS PIN,72328031,N,Y,42.264265,-71.1496949
PAST SALE,,Multi-Family (2-4 Unit),5 Whitehall St,Dedham,MA,02026,585000,5,3.0,,2203,9603,1892,,266,,,,,http://www.redfin.com/MA/Dedham/5-Whitehall-St-02026/home/8850377,,,N,Y,42.2572303,-71.1516982
PAST SALE,June-1-2018,Single Family Residential,8 Ernest Ave,Boston,MA,02136,475000,4,2.0,Readville,2064,4986,1920,65,230,,Sold,,,http://www.redfin.com/MA/Hyde-Park/8-Ernest-Ave-02136/home/9133677,MLS PIN,72298256,N,Y,42.2413542,-71.1434939
PAST SALE,June-18-2018,Single Family Residential,35 Ware St,Dedham,MA,02026,505000,3,2.0,Dedham,1832,7500,1981,48,276,,Sold,,,http://www.redfin.com/MA/Dedham/35-Ware-St-02026/home/8850434,MLS PIN,72311409,N,Y,42.2564437,-71.1488203
PAST SALE,July-3-2018,Single Family Residential,191 Stimson St,Boston,MA,02132,560000,4,2.0,West Roxbury,1420,4500,1940,33,394,,Sold,,,http://www.redfin.com/MA/West-Roxbury/191-Stimson-St-02132/home/9220158,MLS PIN,72331809,N,Y,42.2632319,-71.1646947
PAST SALE,,Single Family Residential,76 Redlands Rd,West Roxbury,MA,02132,549000,3,1.5,,1275,5000,1957,,431,,,,,http://www.redfin.com/MA/West-Roxbury/76-Redlands-Rd-02132/home/9203525,,,N,Y,42.2894389,-71.1528122
PAST SALE,,Single Family Residential,36 Hastings St Unit A,West Roxbury,MA,02132,580000,3,1.5,,1274,4620,1960,,455,,,,,http://www.redfin.com/MA/West-Roxbury/36-Hastings-St-02132/unit-A/home/9209097,,,N,Y,42.286326,-71.157167
PAST SALE,June-13-2018,Single Family Residential,14 Ansonia,Boston,MA,02132,530000,3,1.0,West Roxbury,1360,6821,1951,53,390,,Sold,,,http://www.redfin.com/MA/West-Roxbury/14-Ansonia-Rd-02132/home/9217581,MLS PIN,72302444,N,Y,42.2725307,-71.163163
PAST SALE,June-13-2018,Single Family Residential,35 Centre Ter,Boston,MA,02132,525000,4,1.5,West Roxbury,1144,6700,1955,53,459,,Sold,,,http://www.redfin.com/MA/West-Roxbury/35-Centre-Ter-02132/home/9217921,MLS PIN,72310682,N,Y,42.2721232,-71.1594497
PAST SALE,,Single Family Residential,10 Alhambra Rd,West Roxbury,MA,02132,615000,3,2.0,,1624,5274,1920,,379,,,,,http://www.redfin.com/MA/West-Roxbury/10-Alhambra-Rd-02132/home/9206218,,,N,Y,42.2887089,-71.1538217
PAST SALE,June-13-2018,Single Family Residential,36 Miami Ave,Boston,MA,02132,489900,4,1.5,West Roxbury,1344,4416,1940,53,365,,Sold,,,http://www.redfin.com/MA/West-Roxbury/36-Miami-Ave-02132/home/9217366,MLS PIN,72316179,N,Y,42.274652,-71.1640649
PAST SALE,June-15-2018,Single Family Residential,89 Northdale Rd,Boston,MA,02132,479000,3,1.0,West Roxbury,925,5489,1950,51,518,,Sold,,,http://www.redfin.com/MA/West-Roxbury/89-Northdale-Rd-02132/home/9219142,MLS PIN,72315816,N,Y,42.2692774,-71.1667834
PAST SALE,May-23-2018,Condo/Co-op,4975 Washington St #311,Boston,MA,02132,388000,2,2.0,West Roxbury,1055,1055,1986,74,368,440,Sold,,,http://www.redfin.com/MA/Boston/4975-Washington-St-02132/unit-311/home/9200697,MLS PIN,72299178,N,Y,42.2678445,-71.151211
PAST SALE,,Condo/Co-op,2458 Centre St Apt C,Boston,MA,02132,1035500,3,2.5,,2122,,1878,,488,,,,,http://www.redfin.com/MA/Boston/2458-Centre-St-02132/unit-C/home/11499101,,,N,Y,42.2663961,-71.1626182
PAST SALE,July-30-2018,Single Family Residential,227 Cottage Rd,Boston,MA,02132,480000,4,2.0,West Roxbury,1632,6052,1950,6,294,,Sold,,,http://www.redfin.com/MA/West-Roxbury/227-Cottage-Rd-02132/home/9222825,MLS PIN,72336598,N,Y,42.2623604,-71.1595077
PAST SALE,July-20-2018,Condo/Co-op,4975 Washington St #409,Boston,MA,02132,385000,2,2.0,West Roxbury,1055,,1986,16,365,440,Sold,,,http://www.redfin.com/MA/Boston/4975-Washington-St-02132/unit-409/home/9200751,MLS PIN,72307254,N,Y,42.2678445,-71.151211
PAST SALE,May-9-2018,Condo/Co-op,5050 Washington #218,Boston,MA,02132,211000,1,1.0,West Roxbury,660,,1970,88,320,273,Sold,,,http://www.redfin.com/MA/Boston/5050-Washington-St-02132/unit-218/home/9219735,MLS PIN,72299530,N,Y,42.2652733,-71.1518362
PAST SALE,July-11-2018,Condo/Co-op,116 Spring St Unit C3,Boston,MA,02132,265000,1,1.0,West Roxbury,729,729,1960,25,364,215,Sold,,,http://www.redfin.com/MA/Boston/116-Spring-St-02132/unit-C3/home/9201537,MLS PIN,72287409,N,Y,42.2764427,-71.1651031
PAST SALE,July-3-2018,Single Family Residential,52 Joyce Kilmer Rd,Boston,MA,02132,729000,4,2.0,Boston,2043,6310,1925,33,357,,Sold,,,http://www.redfin.com/MA/West-Roxbury/52-Joyce-Kilmer-Rd-02132/home/9219234,MLS PIN,72329932,N,Y,42.2707711,-71.165066
PAST SALE,July-6-2018,Single Family Residential,55 Avalon Rd,Boston,MA,02132,658275,3,1.5,West Roxbury,1378,4860,1928,30,478,,Sold,,,http://www.redfin.com/MA/West-Roxbury/55-Avalon-Rd-02132/home/9207027,MLS PIN,72317476,N,Y,42.2932556,-71.1599603
PAST SALE,,Single Family Residential,42 Pleasantdale Rd,West Roxbury,MA,02132,435000,2,1.0,,1082,6548,1960,,402,,,,,http://www.redfin.com/MA/West-Roxbury/42-Pleasantdale-Rd-02132/home/9221013,,,N,Y,42.2607582,-71.1619562
PAST SALE,July-5-2018,Single Family Residential,7 Glenham St,Boston,MA,02132,600000,3,1.5,West Roxbury,1421,4044,1954,31,422,,Sold,,,http://www.redfin.com/MA/West-Roxbury/7-Glenham-St-02132/home/9210143,MLS PIN,72320633,N,Y,42.2898778,-71.1682571
PAST SALE,July-6-2018,Single Family Residential,111 Keystone St,Boston,MA,02132,625000,3,2.0,West Roxbury,1407,3296,1940,30,444,,Sold,,,http://www.redfin.com/MA/West-Roxbury/111-Keystone-St-02132/home/9223068,MLS PIN,72330069,N,Y,42.267835,-71.1652981
