SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,365 MARLBOROUGH St #2,Boston,MA,02115,1189900,2,2.0,Back Bay,941,941,1882,25,1265,342,Active,,,http://www.redfin.com/MA/Boston/365-Marlborough-St-02115/unit-2/home/9243748,MLS PIN,72360706,N,Y,42.3508398,-71.0870716
MLS Listing,,Condo/Co-op,300 Allston St #306,Boston,MA,02135,719900,2,2.0,Brighton,1135,1135,2002,25,634,565,Active,,,http://www.redfin.com/MA/Boston/300-Allston-St-02135/unit-306/home/9320887,MLS PIN,72360701,N,Y,42.3440819,-71.140343
MLS Listing,,Condo/Co-op,37 Saxton St #3,Boston,MA,02125,479000,2,1.0,Boston,974,974,1890,25,492,150,Active,,,http://www.redfin.com/MA/Boston/37-Saxton-St-02125/unit-3/home/21719096,MLS PIN,72360677,N,Y,42.3135134,-71.0540883
MLS Listing,,Condo/Co-op,656 E 7th #1,Boston,MA,02127,949000,3,2.5,South Boston,1555,,1905,25,610,200,Active,,,http://www.redfin.com/MA/Boston/656-E-7th-St-02127/unit-1/home/9317988,MLS PIN,72360627,N,Y,42.3325606,-71.0339746
MLS Listing,,Condo/Co-op,381 Bunker Hill St #2,Boston,MA,02129,699000,2,2.0,Charlestown,1006,,1870,25,695,150,Active,,,http://www.redfin.com/MA/Boston/381-Bunker-Hill-St-02129/unit-2/home/9048009,MLS PIN,72360457,N,Y,42.382295,-71.0689399
MLS Listing,,Condo/Co-op,130 Fulton St #4,Boston,MA,02109,1133000,2,2.0,Waterfront,1485,,1900,25,763,744,Active,,,http://www.redfin.com/MA/Boston/120-Fulton-St-02109/unit-4/home/9278842,MLS PIN,72360439,N,Y,42.3630916,-71.0525018
MLS Listing,,Condo/Co-op,53 N Mead St Unit C10,Boston,MA,02129,599000,2,1.0,Charlestown,806,,1988,25,743,409,Active,,,http://www.redfin.com/MA/Boston/53-N-Mead-St-02129/unit-C-10/home/9048078,MLS PIN,72360380,N,Y,42.3824481,-71.0658474
MLS Listing,,Multi-Family (2-4 Unit),35 Pearl St,Boston,MA,02129,1100000,4,2.0,Charlestown,1675,1104,1870,25,657,,Active,,,http://www.redfin.com/MA/Charlestown/35-Pearl-St-02129/home/9061338,MLS PIN,72360311,N,Y,42.3788223,-71.064065
MLS Listing,,Condo/Co-op,660 Massachusetts Ave #1,Boston,MA,02118,699000,2,1.0,South End,1030,,1905,25,679,300,Active,,,http://www.redfin.com/MA/Boston/660-Massachusetts-Ave-02118/unit-1/home/9285656,MLS PIN,72360281,N,Y,42.3361498,-71.0761329
MLS Listing,,Condo/Co-op,47 Cohasset St #2,Boston,MA,02131,449900,2,1.0,Roslindale,1343,5641,1876,25,335,185,Active,,,http://www.redfin.com/MA/Boston/47-Cohasset-St-02131/unit-2/home/146207008,MLS PIN,72360272,N,Y,42.28493,-71.1313206
MLS Listing,,Condo/Co-op,1 Avery St Unit 17B,Boston,MA,02111,2249000,3,3.5,Midtown,1862,1862,2000,25,1208,2538,Active,,,http://www.redfin.com/MA/Boston/1-Avery-St-02111/unit-17B/home/11837552,MLS PIN,72360249,N,Y,42.3534171,-71.06251
MLS Listing,,Condo/Co-op,54 Granger #2,Boston,MA,02122,549999,3,2.0,Dorchester,1117,,1905,25,492,190,Active,,,http://www.redfin.com/MA/Boston/54-Granger-St-02122/unit-2/home/146206915,MLS PIN,72360239,N,Y,42.3026739,-71.0575071
MLS Listing,,Condo/Co-op,54 Granger #1,Boston,MA,02122,699999,3,3.0,Dorchester,2550,,1905,25,275,250,Active,,,http://www.redfin.com/MA/Boston/54-Granger-St-02122/unit-1/home/146206902,MLS PIN,72360237,N,Y,42.3026739,-71.0575071
MLS Listing,,Townhouse,2 Howe Ter #10,Boston,MA,02125,389000,3,1.5,Dorchester,1506,1506,1989,25,258,273,Active,,,http://www.redfin.com/MA/Boston/2-Howe-Ter-02125/unit-10/home/9063838,MLS PIN,72360214,N,Y,42.3107256,-71.0643899
MLS Listing,,Condo/Co-op,50 Commonwealth Ave #302,Boston,MA,02116,1495000,2,2.0,Back Bay,1215,,1900,25,1230,894,Active,,,http://www.redfin.com/MA/Boston/50-Commonwealth-Ave-02116/unit-302/home/9264362,MLS PIN,72360147,N,Y,42.3525431,-71.0739541
MLS Listing,,Condo/Co-op,110 Broad St #901,Boston,MA,02110,3845000,3,3.5,Waterfront,2414,,2018,25,1593,1463,Active,,,http://www.redfin.com/MA/Boston/110-Broad-St-02110/unit-901/home/145264406,MLS PIN,72360098,N,Y,42.3573892,-71.0520518
MLS Listing,,Condo/Co-op,33 Chestnut St #204,Boston,MA,02129,969000,2,2.0,Charlestown,1160,,1989,25,835,482,Active,,,http://www.redfin.com/MA/Boston/33-Chestnut-St-02129/unit-204/home/40126348,MLS PIN,72360030,N,Y,42.3746536,-71.0588303
MLS Listing,,Condo/Co-op,15 Swift Ter #3,Boston,MA,02128,549000,2,1.0,East Boston,867,,2018,25,633,250,Active,,,http://www.redfin.com/MA/Boston/15-Swift-Ter-02128/unit-3/home/146206114,MLS PIN,72360004,N,Y,42.3802901,-71.0222669
MLS Listing,,Condo/Co-op,350 W 4th St #413,Boston,MA,02127,689000,2,1.0,South Boston,968,968,1899,25,712,325,Active,,,http://www.redfin.com/MA/Boston/350-W-4th-St-02127/unit-413/home/9184461,MLS PIN,72359999,N,Y,42.3376352,-71.0504533
MLS Listing,,Condo/Co-op,70 School St #2,Boston,MA,02119,515000,3,1.0,Roxbury,1256,3500,1900,25,410,226,Active,,,http://www.redfin.com/MA/Boston/70-School-St-02119/unit-2/home/144326006,MLS PIN,72359993,N,Y,42.313884,-71.098857
MLS Listing,,Condo/Co-op,188 Brookline Ave Unit 25C,Boston,MA,02215,1268000,1,1.0,The Fenway,761,,2018,25,1666,669,Active,,,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-25C/home/145374127,MLS PIN,72359912,N,Y,42.3437734,-71.1017218
MLS Listing,,Condo/Co-op,560 Columbus Ave #3,Boston,MA,02118,799000,2,1.0,South End,746,,1945,25,1071,380,Active,,,http://www.redfin.com/MA/Boston/560-Columbus-Ave-02118/unit-3/home/9283734,MLS PIN,72359883,N,Y,42.3410151,-71.0808018
MLS Listing,,Condo/Co-op,65 E India Unit 22C&D,Boston,MA,02110,1899000,2,2.5,Waterfront,1977,,1970,25,961,1977,Active,,,http://www.redfin.com/MA/Boston/65-E-India-Row-02110/unit-22C-D/home/145688822,MLS PIN,72359845,N,Y,42.3578135,-71.0509615
MLS Listing,,Townhouse,203 W Newton St #1,Boston,MA,02116,2645000,2,2.5,South End,2260,2260,1875,25,1170,383,Active,August-6-2018 05:30 PM,August-6-2018 06:30 PM,http://www.redfin.com/MA/Boston/203-W-Newton-St-02116/unit-1/home/9313370,MLS PIN,72359751,N,Y,42.3438574,-71.0791128
MLS Listing,,Single Family Residential,69 Hemman St,Boston,MA,02131,524900,3,1.5,Metropolitan Hill,1300,5824,1946,25,404,,Active,,,http://www.redfin.com/MA/Roslindale/69-Hemman-St-02131/home/9178082,MLS PIN,72359735,N,Y,42.2769191,-71.1303458
MLS Listing,,Single Family Residential,12 Thwing,Boston,MA,02119,599000,5,1.5,Roxbury's Fort Hill,1792,2924,1905,25,334,,Active,,,http://www.redfin.com/MA/Boston/12-Thwing-St-02119/home/9292398,MLS PIN,72359732,N,Y,42.3236925,-71.0944619
MLS Listing,,Single Family Residential,15 Wayne St,Boston,MA,02121,614999,5,2.5,Boston,2454,5000,1935,26,251,,Active,,,http://www.redfin.com/MA/Boston/15-Wayne-St-02121/home/9095205,MLS PIN,72359664,N,Y,42.3075004,-71.0857806
MLS Listing,,Multi-Family (2-4 Unit),19 Briarcliff Ter,Boston,MA,02126,479900,4,2.0,Mattapan,1715,5394,1950,26,280,,Active,,,http://www.redfin.com/MA/Mattapan/19-Briarcliff-Ter-02126/home/21720074,MLS PIN,72359643,N,Y,42.2712292,-71.0862449
MLS Listing,,Single Family Residential,180 W Canton St,Boston,MA,02116,3995000,4,4.0,South End,4051,2080,1860,26,986,,Active,,,http://www.redfin.com/MA/Boston/180-W-Canton-St-02116/home/11836858,MLS PIN,72359531,N,Y,42.343667,-71.076069
MLS Listing,,Condo/Co-op,65 E India Row Unit 23A,Boston,MA,02110,729000,1,1.0,Waterfront,758,,1970,26,962,656,Active,,,http://www.redfin.com/MA/Boston/65-E-India-Row-02110/unit-23A/home/11836918,MLS PIN,72359381,N,Y,42.3576699,-71.0504859
MLS Listing,,Condo/Co-op,197 Eighth St #723,Boston,MA,02129,1549000,2,2.0,Charlestown's Navy Yard,1745,,1990,26,888,1157,Active,,,http://www.redfin.com/MA/Boston/197-8th-St-02129/unit-723/home/9050363,MLS PIN,72359360,N,Y,42.3733848,-71.0519798
MLS Listing,,Condo/Co-op,80 Broad St #303,Boston,MA,02110,799000,1,1.0,Waterfront,864,,2006,26,925,702,Active,,,http://www.redfin.com/MA/Boston/80-Broad-St-02110/unit-303/home/12439720,MLS PIN,72359343,N,Y,42.35771,-71.0528312
MLS Listing,,Condo/Co-op,580 Washington St #410,Boston,MA,02111,959000,1,1.5,Midtown,835,835,2013,26,1149,664,Active,,,http://www.redfin.com/MA/Boston/580-Washington-St-02111/unit-410/home/85680497,MLS PIN,72359336,N,Y,42.3533804,-71.0619769
MLS Listing,,Condo/Co-op,22 Liberty Dr Unit 5D,Boston,MA,02210,4095000,2,2.5,Seaport District,1985,,2015,26,2063,2229,Active,,,http://www.redfin.com/MA/Boston/22-Liberty-Dr-02210/unit-5D/home/114037240,MLS PIN,72359305,N,Y,42.3545972,-71.0452732
MLS Listing,,Condo/Co-op,47 Harvard St Unit B303,Boston,MA,02129,809000,2,2.0,Charlestown,926,,1986,26,874,465,Active,,,http://www.redfin.com/MA/Boston/47-Harvard-St-02129/unit-B303/home/137908677,MLS PIN,72359297,N,Y,42.373074,-71.063164
MLS Listing,,Condo/Co-op,416 Marlborough St #101,Boston,MA,02115,1150000,2,2.0,Back Bay,1024,1024,1989,26,1123,691,Active,,,http://www.redfin.com/MA/Boston/416-Marlborough-St-02115/unit-101/home/9238875,MLS PIN,72359275,N,Y,42.3499152,-71.0886416
MLS Listing,,Condo/Co-op,237 Eustis St #3,Boston,MA,02119,499000,4,2.0,Roxbury,1426,1426,1885,26,350,268,Active,,,http://www.redfin.com/MA/Boston/237-Eustis-St-02119/unit-3/home/12440156,MLS PIN,72359083,N,Y,42.3270041,-71.0755201
MLS Listing,,Townhouse,199 W Newton #1,Boston,MA,02116,1449000,2,1.5,South End,1278,,1981,26,1134,112,Active,,,http://www.redfin.com/MA/Boston/199-W-Newton-St-02116/unit-1/home/9274413,MLS PIN,72359021,N,Y,42.3437833,-71.0790052
MLS Listing,,Condo/Co-op,9 Hallam St #3,Boston,MA,02125,575000,2,1.5,Dorchester's Savin Hill,953,2613,1910,26,603,150,Active,,,http://www.redfin.com/MA/Boston/9-Hallam-St-02125/unit-3/home/104207921,MLS PIN,72358991,N,Y,42.3142074,-71.0563
MLS Listing,,Condo/Co-op,63 Melcher #206,Boston,MA,02210,625000,1,1.0,Seaport District,530,,1916,26,1179,328,Active,,,http://www.redfin.com/MA/Boston/63-Melcher-St-02210/unit-206/home/146200369,MLS PIN,72358989,N,Y,42.3490018,-71.0497087
MLS Listing,,Condo/Co-op,22 Boylston St #3,Boston,MA,02130,639900,3,1.0,Jamaica Plain,1506,1506,1905,26,425,270,Active,,,http://www.redfin.com/MA/Boston/22-Boylston-St-02130/unit-3/home/113794412,MLS PIN,72358971,N,Y,42.3186111,-71.1095493
MLS Listing,,Single Family Residential,35 Saint John St,Boston,MA,02130,1795000,4,2.5,Coveted Saint John Street,3005,4690,1885,26,597,,Active,,,http://www.redfin.com/MA/Jamaica-Plain/35-St-John-St-02130/home/11835769,MLS PIN,72358917,N,Y,42.3135822,-71.1118704
MLS Listing,,Condo/Co-op,99 Chestnut Hill Ave #314,Boston,MA,02135,795000,2,2.0,Brighton,1195,,1924,26,665,446,Active,,,http://www.redfin.com/MA/Boston/99-Chestnut-Hill-Ave-02135/unit-314/home/12431773,MLS PIN,72358905,N,Y,42.3440915,-71.1539636
MLS Listing,,Single Family Residential,97 Baker St,Boston,MA,02132,520000,2,1.5,West Roxbury,1592,12000,1885,27,327,,Active,,,http://www.redfin.com/MA/West-Roxbury/97-Baker-St-02132/home/9217345,MLS PIN,72358824,N,Y,42.2740054,-71.1657158
MLS Listing,,Condo/Co-op,821 E 6Th St #1,Boston,MA,02127,889000,2,2.0,South Boston,1190,1190,2010,27,747,350,Active,,,http://www.redfin.com/MA/Boston/821-E-6th-St-02127/unit-1/home/40371964,MLS PIN,72358787,N,Y,42.3330009,-71.0275906
MLS Listing,,Single Family Residential,31 Gordon Ave,Boston,MA,02136,619000,6,2.5,Boston,2416,10782,1893,27,256,,Active,,,http://www.redfin.com/MA/Hyde-Park/31-Gordon-Ave-02136/home/9129123,MLS PIN,72358734,N,Y,42.2570422,-71.1263073
MLS Listing,,Condo/Co-op,1 Franklin St #1607,Boston,MA,02110,1925000,2,2.5,Theatre District,1366,,2016,27,1409,1240,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-1607/home/144718022,MLS PIN,72358728,N,Y,42.35631,-71.05945
MLS Listing,,Condo/Co-op,163 W 7Th St #2,Boston,MA,02127,799000,2,2.5,South Boston,1244,1244,1890,27,642,130,Active,,,http://www.redfin.com/MA/Boston/163-W-7th-St-02127/unit-2/home/12114292,MLS PIN,72358583,N,Y,42.3348439,-71.0520648
MLS Listing,,Condo/Co-op,1721 Washington St #405,Boston,MA,02118,975000,2,2.0,South End,1138,1138,2002,27,857,503,Active,,,http://www.redfin.com/MA/Boston/1721-Washington-St-02118/unit-405/home/9317021,MLS PIN,72358529,N,Y,42.3370264,-71.076816
MLS Listing,,Townhouse,192 W Brookline St #1,Boston,MA,02118,795000,1,1.0,South End,880,880,1865,27,903,175,Active,August-6-2018 05:30 PM,August-6-2018 06:30 PM,http://www.redfin.com/MA/Boston/192-W-Brookline-St-02118/unit-1/home/9282904,MLS PIN,72358490,N,Y,42.3430717,-71.0766789
MLS Listing,,Condo/Co-op,317 Allston St #8,Boston,MA,02135,389000,1,1.0,Brighton,556,556,1920,27,700,394,Active,,,http://www.redfin.com/MA/Boston/317-Allston-St-02135/unit-8/home/9016737,MLS PIN,72358474,N,Y,42.3438074,-71.141894
MLS Listing,,Multi-Family (2-4 Unit),74 Wordsworth St,Boston,MA,02128,899000,5,2.0,East Boston,1980,2500,1910,27,454,,Active,,,http://www.redfin.com/MA/Boston/74-Wordsworth-St-02128/home/9114352,MLS PIN,72358431,N,Y,42.3848151,-71.0164164
MLS Listing,,Multi-Family (2-4 Unit),675-675 A E 8th St,Boston,MA,02127,1200000,3,2.5,South Boston,1793,,1905,27,669,,Active,,,http://www.redfin.com/MA/Boston/675-E-8th-St-02127/home/9192498,MLS PIN,72358418,N,Y,42.3313832,-71.0342461
MLS Listing,,Condo/Co-op,505 Tremont St #607,Boston,MA,02116,2150000,2,2.5,South End,1394,1394,2003,27,1542,1651,Active,,,http://www.redfin.com/MA/Boston/505-Tremont-St-02116/unit-607/home/11511506,MLS PIN,72358369,N,Y,42.3449407,-71.0707026
MLS Listing,,Condo/Co-op,1 Avery St Unit 24C,Boston,MA,02111,1749000,2,2.5,Midtown,1504,,2001,27,1163,2176,Active,,,http://www.redfin.com/MA/Boston/1-Avery-St-02111/unit-24C/home/11736813,MLS PIN,72358342,N,Y,42.3534171,-71.06251
MLS Listing,,Multi-Family (2-4 Unit),182 Webster St,Boston,MA,02128,1700000,8,3.0,East Boston's Jeffries Point,3751,1817,1910,27,453,,Active,,,http://www.redfin.com/MA/Boston/182-Webster-St-02128/home/9111811,MLS PIN,72358332,N,Y,42.3657344,-71.0342756
MLS Listing,,Condo/Co-op,398 Beacon Unit 3F,Boston,MA,02116,1950000,2,2.0,Back Bay,1533,,1872,27,1272,632,Active,,,http://www.redfin.com/MA/Boston/398-Beacon-St-02116/unit-3F/home/146194365,MLS PIN,72358205,N,Y,42.3522134,-71.0854343
MLS Listing,,Single Family Residential,5-7 Spruce Ct,Boston,MA,02108,6000000,5,4.0,Beacon Hill,3500,647,1935,27,1714,,Active,,,http://www.redfin.com/MA/Boston/7-Spruce-Ct-02108/home/9260035,MLS PIN,72358185,N,Y,42.3571001,-71.0676055
MLS Listing,,Condo/Co-op,2 Pinedale Rd #2,Boston,MA,02131,359000,3,1.0,Roslindale,911,,1905,28,394,180,Active,,,http://www.redfin.com/MA/Boston/2-Pinedale-Rd-02131/unit-2/home/113222332,MLS PIN,72358117,N,Y,42.27787,-71.1212939
MLS Listing,,Condo/Co-op,8 Ann St #2,Boston,MA,02122,725000,3,2.5,Dorchester's Neponset,1794,,2015,28,404,,Active,,,http://www.redfin.com/MA/Boston/8-Ann-St-02122/unit-2/home/146191637,MLS PIN,72358110,N,Y,42.2857625,-71.0466193
MLS Listing,,Multi-Family (2-4 Unit),4-6 Herbert St,Boston,MA,02124,666900,8,3.0,Boston,3453,5425,1890,28,193,,Active,,,http://www.redfin.com/MA/Boston/6-Herbert-St-02124/home/146191078,MLS PIN,72358016,N,Y,42.2948148,-71.0743296
MLS Listing,,Condo/Co-op,99 Tremont St #301,Boston,MA,02135,858600,2,2.0,Brighton,1112,,2017,28,772,542,Active,,,http://www.redfin.com/MA/Boston/99-Tremont-St-02135/unit-301/home/146191077,MLS PIN,72358015,N,Y,42.351377,-71.1723764
MLS Listing,,Condo/Co-op,534 Commonwealth Ave Unit 4D,Boston,MA,02215,888000,2,2.0,Kenmore Square,909,,1910,30,977,479,Active,,,http://www.redfin.com/MA/Boston/534-Commonwealth-Ave-02215/unit-4D/home/146177998,MLS PIN,72357637,N,Y,42.3484553,-71.0964885
MLS Listing,,Condo/Co-op,23 Elmore #3,Boston,MA,02119,549000,2,2.0,Roxbury,1556,,2006,30,353,316,Active,August-8-2018 04:00 PM,August-8-2018 05:00 PM,http://www.redfin.com/MA/Boston/23-Elmore-St-02119/unit-3/home/12439734,MLS PIN,72357538,N,Y,42.3203761,-71.0920741
MLS Listing,,Single Family Residential,32 Hillock St,Boston,MA,02131,819900,4,2.5,Roslindale,1781,6600,1910,30,460,,Active,,,http://www.redfin.com/MA/Roslindale/32-Hillock-St-02131/home/9173666,MLS PIN,72357355,N,Y,42.2834893,-71.1390261
MLS Listing,,Condo/Co-op,1241-1255 Adams St Unit WM302,Boston,MA,02124,890000,1,2.0,Dorchester's Lower Mills,1732,1732,1900,30,514,1038,Active,,,http://www.redfin.com/MA/Boston/1241-Adams-St-02124/unit-WM302/home/85680441,MLS PIN,72357313,N,Y,42.2714635,-71.0681449
MLS Listing,,Condo/Co-op,188 Brookline Ave Ph 28E,Boston,MA,02215,2995200,2,2.5,The Fenway,1872,,2018,30,1600,2266,Active,,,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-28E/home/146176308,MLS PIN,72357310,N,Y,42.3437734,-71.1017218
MLS Listing,,Single Family Residential,203 Dana Ave,Boston,MA,02136,476800,4,2.0,Hyde Park's Readville,1322,5224,1931,31,361,,Active,,,http://www.redfin.com/MA/Hyde-Park/203-Dana-Ave-02136/home/9132631,MLS PIN,72357279,N,Y,42.2458644,-71.118497
MLS Listing,,Condo/Co-op,188 Brookline Ave Ph 29-B,Boston,MA,02215,3954500,2,2.5,The Fenway,2055,,2018,31,1924,2575,Active,,,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-29-B/home/146173646,MLS PIN,72357253,N,Y,42.3437734,-71.1017218
MLS Listing,,Vacant Land,0 Dale,Boston,MA,02131,750000,,,Roslindale,,43995,,31,,,Active,,,http://www.redfin.com/MA/Boston/0-Dale-St-02131/home/146173560,MLS PIN,72357243,N,Y,42.2742225,-71.1282072
MLS Listing,,Condo/Co-op,188 Brookline Ave Unit 22-11 F,Boston,MA,02215,2177500,2,2.5,The Fenway,1497,,2018,31,1455,1621,Active,,,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-22-11-F/home/144477208,MLS PIN,72357241,N,Y,42.3437734,-71.1017218
MLS Listing,,Condo/Co-op,188 Brookline Ave Ph 28-A,Boston,MA,02215,5256200,3,3.0,The Fenway,2684,,2018,31,1958,3484,Active,,,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-28-A/home/146173517,MLS PIN,72357232,N,Y,42.3437734,-71.1017218
MLS Listing,,Condo/Co-op,210 South St Unit 8-2,Boston,MA,02111,989000,1,2.0,Leather District,1343,,1918,31,736,743,Active,,,http://www.redfin.com/MA/Boston/210-South-St-02111/unit-82/home/12439550,MLS PIN,72357200,N,Y,42.3498152,-71.0572819
MLS Listing,,Single Family Residential,39 Chipman St,Boston,MA,02124,450000,3,1.5,Codman Squar,1728,5000,1900,31,260,,Active,,,http://www.redfin.com/MA/Boston/39-Chipman-St-02124/home/9076157,MLS PIN,72356971,N,Y,42.2874858,-71.0745457
MLS Listing,,Condo/Co-op,134 Beacon St #101,Boston,MA,02116,4995000,3,3.0,Back Bay,2815,,1861,31,1774,2350,Active,,,http://www.redfin.com/MA/Boston/132-134-Beacon-St-02116/unit-101/home/11925994,MLS PIN,72356920,N,Y,42.3549419,-71.075469
MLS Listing,,Single Family Residential,16 Pinckney St,Boston,MA,02114,4250000,4,4.5,Beacon Hill,3248,1,2019,31,1308,,Active,August-12-2018 11:30 AM,August-12-2018 01:00 PM,http://www.redfin.com/MA/Boston/16-Pinckney-St-02114/home/9259171,MLS PIN,72356897,N,Y,42.358741,-71.065836
MLS Listing,,Condo/Co-op,24-26 MONMOUTH Ct #2,Brookline,MA,02446,2495000,3,3.5,Brookline,3114,,2018,31,801,354,Active,,,http://www.redfin.com/MA/Brookline/24-Monmouth-Ct-02446/unit-2/home/144221327,MLS PIN,72356821,N,Y,42.3442665,-71.1070857
MLS Listing,,Condo/Co-op,1501 Commonwealth #101,Boston,MA,02135,899000,2,2.0,Brighton,1057,,2015,31,851,430,Active,,,http://www.redfin.com/MA/Boston/1501-Commonwealth-Ave-02135/unit-101/home/114036985,MLS PIN,72356772,N,Y,42.3475201,-71.1413703
MLS Listing,,Condo/Co-op,21 Father Francis Gilday St #106,Boston,MA,02118,1595000,2,2.5,South End,1726,,2006,31,924,1091,Active,,,http://www.redfin.com/MA/Boston/21-Father-Francis-Gilday-St-02118/unit-106/home/21718508,MLS PIN,72356752,N,Y,42.3371558,-71.0732041
MLS Listing,,Condo/Co-op,300 Boylston #505,Boston,MA,02116,6000000,2,2.5,Back Bay,2521,,1988,32,2380,3461,Active,,,http://www.redfin.com/MA/Boston/300-Boylston-St-02116/unit-505/home/9235805,MLS PIN,72356643,N,Y,42.3517181,-71.0698816
MLS Listing,,Condo/Co-op,566 Commonwealth Ave #604,Boston,MA,02215,459000,1,1.0,Boston,510,,1968,32,900,609,Active,,,http://www.redfin.com/MA/Boston/566-Commonwealth-Ave-02215/unit-604/home/17454568,MLS PIN,72356582,N,Y,42.3487227,-71.0988578
MLS Listing,,Townhouse,796 Canterbury St #796,Boston,MA,02131,339000,2,1.5,Boston,1209,1209,1988,33,280,180,Active,,,http://www.redfin.com/MA/Roslindale/796-Canterbury-St-02131/unit-796/home/89339968,MLS PIN,72356547,N,Y,42.2824898,-71.1125717
MLS Listing,,Multi-Family (2-4 Unit),380 Ashmont St,Boston,MA,02124,899900,6,2.0,Dorchester's Ashmont,2766,4085,1925,33,325,,Active,,,http://www.redfin.com/MA/Boston/380-Ashmont-St-02124/home/9093058,MLS PIN,72356535,N,Y,42.2877569,-71.0574142
MLS Listing,,Condo/Co-op,176 Magnolia St Unit A,Boston,MA,02125,499900,3,2.0,Boston,1500,1500,2007,33,333,300,Active,,,http://www.redfin.com/MA/Boston/176-Magnolia-St-02125/unit-A/home/18995337,MLS PIN,72356456,N,Y,42.3127178,-71.0726345
MLS Listing,,Condo/Co-op,1 Franklin St #1011,Boston,MA,02110,1180000,1,1.0,Boston,948,,2016,33,1245,517,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-1011/home/140110145,MLS PIN,72356356,N,Y,42.35631,-71.05945
MLS Listing,,Single Family Residential,143 mount pleasant Ave,Boston,MA,02119,440000,4,1.0,Roxbury,1408,2375,1890,33,313,,Active,,,http://www.redfin.com/MA/Boston/143-Mt-Pleasant-Ave-02119/home/9296223,MLS PIN,72356193,N,Y,42.3250458,-71.0756135
MLS Listing,,Multi-Family (2-4 Unit),1 Mount Pleasant Pl,Boston,MA,02119,579900,3,2.5,Boston,1701,1273,1890,34,341,,Active,,,http://www.redfin.com/MA/Boston/1-Mt-Pleasant-Pl-02119/home/11736402,MLS PIN,72356099,N,Y,42.327796,-71.078083
MLS Listing,,Condo/Co-op,156 Chelsea St #103,Boston,MA,02128,499000,1,1.0,East Boston,1145,1145,1945,34,436,395,Active,,,http://www.redfin.com/MA/Boston/156-Chelsea-St-02128/unit-103/home/146163130,MLS PIN,72356039,N,Y,42.3737583,-71.0345874
MLS Listing,,Condo/Co-op,28 Upton St #2,Boston,MA,02118,1699000,3,1.5,South End,1625,1625,1899,34,1046,221,Active,,,http://www.redfin.com/MA/Boston/28-Upton-St-02118/unit-2/home/9289459,MLS PIN,72355892,N,Y,42.3422853,-71.0723806
MLS Listing,,Condo/Co-op,1613 Dorchester Ave #3,Boston,MA,02122,459000,3,2.0,Dorchester's Fields Corner,1315,9583,2008,35,349,341,Active,,,http://www.redfin.com/MA/Boston/1613-Dorchester-Ave-02122/unit-3/home/12459361,MLS PIN,72355526,N,Y,42.295587,-71.0618569
MLS Listing,,Condo/Co-op,63 Monmouth St #1,Boston,MA,02128,729000,3,2.0,East Boston,1558,,1862,36,468,265,Active,,,http://www.redfin.com/MA/Boston/63-Monmouth-St-02128/unit-1/home/146148015,MLS PIN,72355372,N,Y,42.380212,-71.036379
